,0
230, Give us another arrow in our quiver to attractmore capital and to continue to transform our economy
231,"   When someone in California or Illinois or even Louisiana decides to start their own business,let’s make them consider doing it right here in Mississippi"
232, Let’s tell them that they areguaranteed to keep more of the ﬁrst dollar of proﬁt they earn if they come to our state
233,   The only way to make Mississippi a magnet for the entrepreneurs of our nation is to show themour unmatched culture – married to an unbeatable tax code
234,"   I know that many of you have already demonstrated an appetite for such boldness, and I wanthttps://us11"
235,campaign-archive
236,"com/?e=[UNIQID]&u=08cb3e52aa1308600f84d49ea&id=bea2fc25528/143/20/22, 9:37 PMSubscribeGovernor Reeves Gives State of the State AddressTranslatePast Issuesto thank you"
237," In the House, Republicans and Democrats voted overwhelmingly for theirchamber’s bipartisan tax plan, which would eliminate the income tax"
238," Speaker Gunn andChairman Lamar, thank you for your hard work and your commitment to this ongoing effort"
239," Ifwe can eliminate the income tax, we will achieve an historic victory for this state"
240," We canbecome a place that money ﬂows more freely, and all Mississippians will beneﬁt"
241,   Please do not let this moment pass without achieving something big
242," We can invest in ourworkers, water, and workforce"
243, We can attract more wealth that can transform our economicpotential
244, We can grow this great state to achieve what we all know we are capable of
245, Thatshould be our ambition throughout this session
246,   We are governing in a time of plenty
247, Good decisions have brought us a great harvest
248,"   If we do not lead boldly, when this time of great resources passes, I believe we will look backwith regret"
249, We have done the hard work to secure our ﬁscal situation
250, Now let us return thatlargesse to the people and unleash Mississippi’s economy
251,   We know that our economic situation would not be so secure if it were not for our handling ofthe COVID-19 pandemic
252, We have lost many Mississippians to this virus
253, And we mourn theirloss every day
254,   We also know we cannot lock ourselves away behind screens and live in fear
255, We choose toprotect ourselves as we see ﬁt
256, We choose to reject panic and embrace a life worth living
257,"   And here in Mississippi, we realize that your life is a gift from God, and it is sacred"
258," That comesstraight from His word, which reads in Deuteronomy: “I call heaven and earth to witnessagainst you today, that I have set before you life and death, blessing and curse"
259," Thereforechoose life, that you and your offspring may live, loving the Lord your God, obeying his voiceand holding fast to him, for he is your life and length of days"
260,"”   In this time of fear, there are many who have suffered from despair"
261, They have wondered iftheir lives are worth keeping
262, I want to tell all of you—anyone who needs to hear it—that youare loved
263, You are valued
264, Your life has purpose and your life has meaning
265, Your state needsyou
266," Even if you don’t know it, your life is a blessing to others"
267," We are glad that you are here,living and with us"
268,   I pray for the same protection over those who are most vulnerable
269, Those who need ourprotection more than any other
270, Those innocent Mississippi children whose lives are precious
271, Ipray every one of them can be regarded with the same basic respect
272, That most core humanright: the right to life
273, The right of these children not to be killed before having the chance to behttps://us11
274,campaign-archive
275,"com/?e=[UNIQID]&u=08cb3e52aa1308600f84d49ea&id=bea2fc25529/14Past IssuesTranslateGovernor Reeves Gives State of the State Address3/20/22, 9:37 PMheard"
276, Subscribe  Mississippians are leading the charge to defend those children
277, Mississippi and the SupremeCourt’s landmark case is on a path to preserving millions of lives for generations to come
278,There is no excuse for America’s abortion laws to be closer to the Chinese communists thanthe rest of the western world
279,"   If we are successful before the Supreme Court, our work will not be done"
280, We mustacknowledge and champion the fact that being pro-life is about more than being anti-abortion
281,We should be doing everything in our power to make Mississippi the most family-oriented statein the country
282, We should be doing everything in our power to make Mississippi the safest andmost supportive state in the country for mothers
283, And we should be doing everything in ourpower to promote a culture of life
284,"   In the coming months, we will be promoting plans to further protect mothers in our state"
285, Toensure that they don’t just receive the basics— that they get the best possible care during theirpregnancy
286,   We will work to make it even easier to adopt a Mississippi child into a forever home
287, We will gofurther than preventing abortion
288,   I have been proud to push for laws that restrict abortion and protect innocent life
289, But I do notpretend that those laws mean the work for life is done
290,   We will lead in the effort to be pro-life in every sense of the word
291," It is vitally important, and Iwill be asking all of our legislative allies to commit to that work together"
292,"   Another area where our collaboration is going to be key, is improving Mississippi’s correctionssystem"
293," Two years ago, as I took ofﬁce, we were facing prison riots that resulted in seriousviolence"
294,"   To address the issues in the system, we needed a cultural reset"
295, To ensure that we tookcontrol and took proper care of those who were serving time
296," To preserve the safety of ourcitizens, we needed to stem the rising tide of violence"
297,   I am proud to say that culture overhaul is happening
298, The system is different than it was twoyears ago
299, We are making incredible progress
300," Under the leadership of Commissioner Cain,we are hiring more guards"
301, We are combatting gang violence
302, We are turning the tide and weare taking control
303,   https://us11
304,campaign-archive
305,"com/?e=[UNIQID]&u=08cb3e52aa1308600f84d49ea&id=bea2fc255210/143/20/22, 9:37 PMSubscribeGovernor Reeves Gives State of the State AddressPast IssuesTime in prison often leads to despair"
306," When you have a lack of hope, you don’t just serve yourTranslatetime"
307, You commit to a life of crime
308," And instead of returning to society, having taken yourdiscipline, the cycle of violence continues"
309, The inmate returns
310,"   We can break that cycle, for hundreds of inmates, and that will lead us to a safer state"
311, We arecommitted to offering hope of a better life
312, That begins with opportunity
313," Today, in state prisons,we are working hard to offer training and meaningful work"
314," That can not only ﬁll the days, it canset an offender up for a peaceful life on the outside"
315,"   Just last month, Commissioner Cain unveiled a mobile welding training center that will helptrain inmates for a career in welding, post-release"
316, The mobile welding training center – whichby the way was not paid for with taxpayer funds – can train 32 inmates at a time and will rotatebetween prisons every 90 days
317," At the end of the program, trainees who complete it willreceive a certiﬁcation that they can use to ﬁnd a job"
318,   But that’s not the only program we’re leveraging to train inmates
319," For example, the AutomotiveService Excellence Certiﬁcation, where inmates can learn to work on car motors and smallengines"
320," Or the National Center for Construction Education and Research Certiﬁcation, whichprepares enrollees in a variety of skills that will help translate to jobs in the constructionindustry"
321," These programs work, and we need more of them"
322,"   Now, some of you may be asking yourself, why should we be offering these types ofopportunities to those who have been convicted of a crime? Why should we allocate fundstowards educational opportunities for those who are incarcerated? The answer is actuallypretty straightforward – because it’s a wise investment"
323,   The proof is in the numbers
324, The average cost to house an inmate in 2020 was over $50 a day
325,"The cost for vocational training, depending on the program, is approximately $2,000 a year"
326,"The question you may ask is, well is it worth it? The short answer is an emphatic yes"
327,   Here’s why
328," In 2020, the general recidivism rate in Mississippi was 37"
329,4 percent
330," According tothe Department of Corrections, initial data shows that under Commissioner Cain’s leadership,the recidivism rate for those who have completed re-entry and vocational training is less thanhalf that"
331,"   What does that mean for you? As a taxpayer, a $2,000 investment can save you over $18,000a year"
332," But most importantly, there will be fewer crimes, fewer victims, safer communities, anda skilled workforce that has a second chance at life"
333,"   If we want to break the cycle of recidivism, we must invest in a cycle of education and learning"
334,https://us11
335,campaign-archive
336,"com/?e=[UNIQID]&u=08cb3e52aa1308600f84d49ea&id=bea2fc255211/143/20/22, 9:37 PMSubscribeGovernor Reeves Gives State of the State AddressPast IssuesThat’s why in my most recent Executive Budget Recommendation, I proposed allocating $2Translatemillion for re-entry programs geared toward Mississippians who will be eligible for parole withinsix months"
337," Additionally, I’ve proposed funding to expand the work release pilot program – thathas already shown so much promise – to each of Mississippi’s 82 counties"
338,"   I think and we can all agree that no matter how much we invest in training for those reenteringsociety, there will always be a crime element present"
339, It will never be completely eliminated
340,   That is tragically obvious today
341," In 2020, our capital city set a record of 130 murders"
342," In 2021, itincreased to over 150 murders"
343, That is unacceptable
344, Let’s put these numbers in perspective
345,"In the city of Atlanta, there was a historic crime wave"
346, People there are rushing to reform –electing new city leadership promising to combat the violence
347, They saw 158 murders in 2021
348,"In Jackson, Mississippi, even though Atlanta is more than triple our size, we saw roughly thesame number of murders in that year"
349, The rate of killings in Jackson is three times worse thanChicago
350, It is worse than St
351," Louis, Baltimore, and Memphis"
352, The violence scars families forgenerations
353, Our community is torn apart by senseless acts of mayhem
354," If our state is to thrive,we need a capital city of order"
355," Governed by laws, not abandoned to daily violence"
356, We allhave an interest in stopping this deadly cycle
357,   We can do our part to go down a brighter road
358," Create a capital city that is vibrant, full of life,and safe"
359, A capital city where residents don’t have to fear for their safety
360, A capital city whereparents can let their children run around in the yard without having to fear if they’ll be home fordinner
361,   I believe that Jackson still exists
362, I have faith that we have what it takes to make Jackson a citythat is a hub for business and capital investment
363," A city where jobs are plentiful, andopportunity is only limited by how hard you want to work"
364,   Reasonable citizens must take back control from those who only wish harm to their neighbors
365,Their day is ending in Jackson
366, The men and women of local law enforcement will always bethe ﬁrst line of defense
367, The frontline ofﬁcers who feel abandoned cannot be left to their owndevices
368, That is why I have championed an expansion of the scope of our Capitol Police force
369,To support local law enforcement and to bring peace back to Jackson
370,"   To our law enforcement ofﬁcers who wake up every day, put on the badge, and risk their ownpersonal safety to protect and serve us, thank you"
371," As long as I’m governor, I will do everythingI can to provide you with the tools and resources you need to keep us, and yourself, safe"
372,   That’s why I want to work with the legislature to get you the support you need
373," It’s why Iproposed doubling the size of our Capitol Police, so there will be more boots on the ground ashttps://us11"
374,campaign-archive
375,"com/?e=[UNIQID]&u=08cb3e52aa1308600f84d49ea&id=bea2fc255212/143/20/22, 9:37 PMSubscribeGovernor Reeves Gives State of the State AddressPast Issuesyou perform your shifts in the Capitol Complex Improvement District"
376," I’ve said it before and I’llTranslatesay it again, we have a lot of brave men and women in blue – there’s just not enough of them"
377,"Doubling the size of our Capitol Police, is the ﬁrst, most immediate action we can take withinthe State’s jurisdiction"
378," We have the ability to do it, and we must"
379,   We also know that alone is not enough
380, Capturing violent criminals does nothing if our justicesystem puts them right back on the streets
381, I am eager to work with the legislature to developresources for targeted prosecution and conviction of violent felons here
382, Catch and release hascaused nothing but record crime and chaos
383, All of us can agree on that
384, We need to ﬁnd thosewho are leading the efforts to ﬂood our capital with illegal drugs and guns—and put thembehind bars where they belong
385, We need to bring focused attention to those orchestratingthese efforts
386, Not to catch more people speeding or loitering
387," But to arrest, charge, anderadicate the ringleaders who make life hell for the peaceful residents of Jackson"
388,"   After the day’s shifts have ended, and our law enforcement ofﬁcers head back to their families,that doesn’t mean our support of the men and women in blue is over"
389, It doesn’t mean weshould stop recognizing the sacriﬁces they make daily
390," It doesn’t mean we should forget abouttheir gallant actions over the last two years, or the expanded duties placed upon them becauseof the pandemic"
391," It’s one of the reasons why I authorized $1,000 in one-time hazard pay foreach sworn state law enforcement ofﬁcer who actively served during the COVID-19 State ofEmergency"
392," Today, I call on the legislature to do the same for local law enforcement"
393,"   Over the last two years, some of our law enforcement ofﬁcers made the ultimate sacriﬁce intheir service to us"
394, We have beneﬁts in place for those who fell at the hands of violence or inother tragic circumstances in the line of duty
395, These ofﬁcers fell victim to an enemy thatcouldn’t even been seen – COVID-19
396, These ofﬁcers will never again make it home to theirfamilies
397," There will be missed birthdays, graduations, weddings, birth of children, and more"
398,"And if they contracted the virus while serving and protecting, that should be counted as a lineof duty death"
399," That’s why this session, we need to appropriate additional money towards theLaw Enforcement Ofﬁcers and Fireﬁghters Death Beneﬁts Trust Fund"
400, Doing so will be a ﬁnalact of gratitude to the men and women who gave it all to keep us safe
401,"   To all our law enforcement ofﬁcers, Mississippi will always back the blue"
402," Again, thank you foreverything you’ve done and thank you for everything you will do"
403,   We have many great opportunities before us
404, We can look back on what we’ve survived
405, Wecan look back on the gains we’ve accomplished
406, And we can be proud of one another
407, Wemust also dedicate ourselves to more hard work
408, To tackle those challenges and seizechances for greatness
409, We can do amazing things together if we focus on doing what’s right
410,"And, if we have the fortitude to do what’s right, boldly"
411, I know that each of you can commit tohttps://us11
412,campaign-archive
413,"com/?e=[UNIQID]&u=08cb3e52aa1308600f84d49ea&id=bea2fc255213/143/20/22, 9:37 PMSubscribethat goal, and if so, we will serve our neighbors well"
414,   Thank you
415, God bless you
416, And God bless the state of Mississippi
417,""" Past IssuesGovernor Reeves Gives State of the State AddressTranslateTo ﬁnd the full video on Governor Reeves' Facebook page, click here"
418,    ###Want to change how you receive these emails? You can update your preferences or unsubscribe from this list
419,https://us11
420,campaign-archive
421,com/?e=[UNIQID]&u=08cb3e52aa1308600f84d49ea&id=bea2fc255214/14
0,"2022 State of the State3/20/22, 9:49 PM2022 State of the State New  0  0  0  0January 11, 2022Introduction Lieutenant Governor Rhoden, Mr"
1," Speaker, members of the House and Senate, Chief Justice Jensen, SupremeCourt justices, constitutional officers, and my fellow South Dakotans: I am honored to stand before you today as the Governor of a state that is proudly leading the nation"
2, We areleading with a talented workforce
3, We are leading by growing our businesses
4, We are leading with strongschools
5," We are leading with freedom, limited government, fiscal responsibility, and a commitment todefending the values that have made our country great"
6, I am proud to report that the state of our state is stronger than it has ever been in our 133-year history
7, This did not happen because of what government did
8, It happened because of what government did NOT do
9, And it is because of our people
10," Two years ago, we made a decision in the face of a global threat"
11, We chose not to compromise our values
12," Wekept businesses, schools, and churches open"
13, We did not decide who is essential and who is not
14, We chosefreedom and personal responsibility over mandates and lockdowns
15," We took steps to be safe, to guard publichealth"
16, But we also trusted people to make decisions that were best for them and their families
17, We did what was right — and we were attacked for our decision
18, Today we are thriving because we upheld our principles
19, Our economy is strong
20, We have one of the lowestunemployment rates in the United States
21, South Dakota saw new families and new businesses move here from other states
22," From July 2020 to July 2021,South Dakota’s population grew nine times faster than the national average"
23," While places like California, NewYork, and Washington, D"
24,C
25,", are LOSING population"
26, The reason why is no secret
27, People want to live somewhere that respects them – that respects theirfreedoms
28, They want to share in our quality of life
29, They’re coming here because they want to be like us
30,"  Last year, we were ranked the Number 1 state for helping our workforce and small businesses get through thepandemic"
31, We’ve had record tourism numbers and created opportunities for success for everyone
32, No group is succeeding in higher numbers than women in South Dakota
33," During the pandemic, South Dakotawas Top 3 for smallest negative impact on female workers"
34, We also are one of the Top 10 Best States forWomen to live and work
35, I am very proud that South Dakota is one of the Top 5 states for providing careeropportunities for working moms
36,  We are seeing inspirational testimonies from women like our very own State Senator Jessica Castleberry
37, I amhttps://news
38,sd
39,gov/newsitem
40,"aspx?id=28835Page 1 of 142022 State of the State3/20/22, 9:49 PMso grateful she is allowing me to share her story with all of you today"
41," Fifteen years ago, Jessica suddenly found herself a single mother with three very young mouths to feed andonly $3 in her checking account"
42, She went to visit with a credit counselor to get some advice on what shemight do to improve her situation
43, Jessica shared her dreams of getting a business degree and becoming abusiness owner someday
44, The woman responded to Jessica by saying that there was no magic wand that couldmake her dream come true
45," Well, that didn’t sit well with Jessica"
46," She went and bought herself a magic wand and kept it close to remindherself that she could make her dreams come true, regardless of what others thought was possible"
47," Throughhard work, Senator Castleberry advanced her education and launched her career"
48," This year, she celebrated the11th anniversary of her business in Rapid City, which has three commercial locations"
49," To this day, that magicwand sits in her office as a reminder of all that is possible"
50, Sen
51, Castleberry’s story has good company here in the Capitol
52," In fact, all of the legislators have inspirationalstories that led them to where they are today"
53, That is what is so special about South Dakota
54, TheRepresentatives and Senators in the SD Legislature truly do reflect the people of South Dakota
55," Theyunderstand challenges, hardships, and loss"
56," Today, you will hear more stories about the amazing people in ourstate who have faced and overcome adversity"
57, I believe you will find inspiration in their stories and gain hopeand excitement for the year ahead
58, The South Dakota people worked together to navigate the pandemic
59," Over and over again, we are recognizedas one of the best states in the country because of our willingness to trust each other"
60,  Other states took a different course
61, They locked down
62, Closed up businesses
63, Shut schools
64, Mandated masks
65,Their economies — their people — are paying the price
66, They have suffered
67, And it didn’t have to happen
68,"Unfortunately, we’re starting to see it happen all over again in some states"
69," But even here in South Dakota, we have new challenges  —  new barriers to the American Dream"
70, Inflation isrising
71, Washington is threatening to raise taxes as it piles on more debt and spending
72," It’s getting harder forfamilies to put food on the table, gas in their car, or keep the lights on"
73,"  The world economy is changing, too"
74," We’re seeing new technologies, emerging industries, and internationalcompetition"
75, We must be ready
76,"  On top of all that, our children, our history, and our values are under attack"
77, These threats are already here
78, We’re seeing it in our schools and communities
79," It’s happening in the news, onTV, in social media, and with what is taught to our children"
80, It is up to us to defend our values and prepare forthe future
81," So today, I will talk to you about the state of our great state — how we are succeeding – and the steps we cantake together to preserve what we have and grow even stronger"
82,"  Life, Liberty, Pursuit of Happiness We can make that happen by remaining true to the principles that made America so great in the first place —and that make South Dakota the greatest state in the union"
83,"  Thomas Jefferson famously outlined our founding ideal in the Declaration of Independence: “that all men arecreated equal, that they are endowed by their Creator with certain unalienable Rights, that among these arehttps://news"
84,sd
85,gov/newsitem
86,"aspx?id=28835Page 2 of 142022 State of the State3/20/22, 9:49 PMLife, Liberty, and the pursuit of Happiness"
87,"” Jefferson continued by reminding us why government is here in the first place – to secure those rights, not togrant them"
88," Our rights come from God, NOT from government"
89, And GOVERNMENT must remain LIMITED toserve its proper role of securing those rights
90,"  Life     It’s no mistake that when Thomas Jefferson wrote those famous words, that LIFE came first"
91, Government’smost fundamental role is to defend the lives and safety of the people
92, That includes the rights and the lives ofunborn children
93,"  Over the last decade, abortions have dropped sharply in South Dakota"
94," In 2020, the total number of abortionswas down approximately 80% from a decade before"
95," That’s something to celebrate, and it’s thanks in part to the policies passed by some of the legislators in thisroom"
96, You have proven that abortion does not need to be a divisive issue
97," Last year, every single legislatorsupported my bill to guarantee protections for unborn children with Down syndrome"
98,  I look forward to the day when all unborn lives are protected
99, The Supreme Court has a historic opportunity tomake that a reality
100, As soon as Roe v
101," Wade is overturned, our state laws are ready to protect every unbornSouth Dakota child"
102," But until then, we can take steps to protect South Dakota children, today"
103,  HeartbeatThere is more we can do
104, Every human life is unique in a truly beautiful way from the moment that they areconceived
105," It isn’t long before they have their own unique heartbeat, too"
106, Science tells us that an unbornchild’s heartbeat starts 6 weeks after conception
107, And any abortion after that point stops that heartbeat —stops that life — stops that gift from God
108," Today, I am asking all of you to protect the heartbeats of these unborn children"
109, I am bringing legislation toban all abortions once a heartbeat can be detected
110,"  Telemedicine AbortionLast year, I signed an executive order banning telemedicine abortions in South Dakota"
111," Today, I am asking all ofyou to ban telemedicine abortions in state law"
112, Chemical abortions happen when a woman ends an unborn life with a pill
113, These procedures are four times aslikely to cause the woman getting the abortion to end up in the Emergency Room
114, Chemical abortions aredangerous
115, I am asking all of you to take action to protect South Dakota women from this dangerousprocedure
116,   We can also protect lives by expanding access to adoption and foster care
117," This past year, 262 South Dakotachildren found their forever families, and 135 children were placed into a legal guardianship"
118, Adoption and Foster Care https://news
119,sd
120,gov/newsitem
121,"aspx?id=28835Page 3 of 142022 State of the State3/20/22, 9:49 PMAll children deserve to grow up in a family where they are loved and protected"
122," When I stood at this podiumfor my first State of the State in 2019, I promised to talk about foster care at every opportunity"
123," Since then,we have made tremendous progress"
124,  We have launched our Stronger Families Together initiative with the Department of Social Services alongsideAmerica’s Kids Belong and South Dakota Kids Belong
125," I need faith-based organizations, church leaders, businessleaders, and other community organizations to come alongside me in your hometowns and support those whochoose to adopt or foster children"
126," In South Dakota, we support and serve others"
127, My parents instilled that in me from a very young age
128, Wehelped struggling families put food on the table or keep the lights on
129, I also had the opportunity to grow upwith a foster brother
130," I remember my parents telling me years later that they wished they would have hadmore tools, more information, or more training so that they could have helped him adjust better to becominga part of our family"
131," Today, we have people in the room who can provide that kind of help"
132, We have the leadership of South DakotaKids Belong here with us
133," Would you please stand, and everyone please join me in thanking them for theirefforts to help families going through crisis? While we’re on the subject of Foster Care, today, I want to highlight a family that has been providing fostercare for twenty-two years"
134, Rodney and Peggy Anderson have adopted nine children out of the foster caresystem and have fostered many more
135, They’ve dealt with childhood trauma and connected their foster kidswith professionals to help them
136," Rod and Peggy give kids a place to live, but more than that, they give them ahome where they are loved and cared for"
137,"  One of our Family Services Specialists had this to say about the Andersons: “This family is by far the mostresilient, knowledgeable, fantastic, flexible, amazing family I have ever worked with"
138, They go above andbeyond – always putting the children in their home first
139, They have some of the toughest kids I’ve ever had onmy caseload
140, And they handle them with patience and grace! We are so incredibly lucky to have them asfoster parents!” I would like to have Rod and Peggy please stand
141,"  Three years ago, I created the Governor’s Heroism Award tohonor South Dakotans who went above and beyond"
142, Rod and Peggy Anderson are heroes
143, They’re heroes forhow they’ve changed these kids’ lives
144," And this year, I’d like to recognize Rodney and Peggy Anderson with the2022 Governor’s Heroism Award"
145," Let’s thank them and every foster parent in this state for their tremendous,heroic efforts! With more foster families like Rod and Peggy, we will be able to help even more children and families in theyears to come"
146,     Expanding Healthcare AccessAnother way that we can advance life in South Dakota is by giving our people healthcare options close tohome
147," Many South Dakotans live on farms, ranches, and in small towns"
148," No matter where you live in our state, youshould have access to the highest quality care available"
149, You should be able to get the medical help you need
150, We’ve increased flexibilities to bring healthcare directly to our patients
151," I signed legislation to address this,and my budget this year expands telehealth to our emergency responders so that they are available to help ina time of crisis, no matter where you live"
152,https://news
153,sd
154,gov/newsitem
155,"aspx?id=28835Page 4 of 142022 State of the State3/20/22, 9:49 PM For years, emergency services in small towns across South Dakota have been largely run by volunteers"
156," Today,we have a volunteer ambulance crew with us from Onida"
157, Would you all please stand? The Onida AmbulanceService has been in operation since 1956
158," In 2000, they were named the South Dakota Emergency MedicalService of the Year"
159, They won that award again in 2020
160, To win such an honor twice is a testament to theirhard work and training
161, They complete the hours and hours of training to become Emergency Medical Technicians and ongoing trainingas well
162, They answer calls across Sully County
163, And they do it all as volunteers
164, Their dedication to saving thelives of their fellow South Dakotans is inspirational
165," Will you help me thank them for their service to thepeople here in South Dakota?  Unfortunately, our emergency responders are getting fewer and fewer"
166," Many have gotten older, and lesspeople are stepping up to volunteer"
167, We must reverse this trend
168, We need to recruit more volunteerfirefighters and emergency responders
169, And we need to support them with modern tools – my budget doesthat
170, I look forward to working with all of you to get these wonderful folks the equipment and training thatthey need
171," For over a year, we have offered free at-home COVID tests to the people of South Dakota"
172," Last week, Iannounced that I had ordered 1 million new tests to be delivered to even more locations in our state"
173, Everycitizen in South Dakota will have the access to get a free COVID test in their home community
174, President Bidenhad promised this action but has failed to do so
175, The state will continue to work together to take care of ourpeople
176, Our healthcare workers worked hard to keep us within our hospital capacity
177, Our systems monitored peoplefrom home to ensure their safety while keeping beds available
178,"  To our nurses, doctors, and healthcare professionals: we are getting you more help"
179, We’ve invited morehealthcare professionals to come and live in South Dakota
180, We’ve made it possible for out-of-state licenses tobe recognized so that they can get right to work
181," And when they come here, they will have the opportunity towork for some of the greatest systems in the country"
182,  Healthcare workers in South Dakota have faced perhaps the greatest challenges of their career over these pasttwo years
183," I am amazed by their efforts, and I am so grateful for how they have sacrificed to serve others"
184,"     Mental Health/AddictionAnother problem we need to address is addiction and mental illness, and we are doing that through ourtargeted treatment and prevention initiatives"
185," While overdoses have been skyrocketing across the country, inSouth Dakota, overdose deaths dropped by 19 percent"
186, There’s more work to do
187," In 2022, we will launch a statewide behavioral health campaign, continue to focuson fighting meth, and raise awareness about available resources"
188, These efforts are saving lives
189,"  Unfortunately, we are seeing that increased drug activity from the border is making its way into ourcommunities"
190, Counterfeit fentanyl is a serious problem
191, We can thank our law enforcement agencies who areworking to keep this poison off our streets
192,"   As for mental health, my budget creates regional behavioral crisis centers"
193, These centers will help us getpeople appropriate care more quickly and close to home
194, This will help relieve the pressure on lawenforcement and emergency rooms
195,https://news
196,sd
197,gov/newsitem
198,"aspx?id=28835Page 5 of 142022 State of the State3/20/22, 9:49 PM I take our citizens’ health seriously"
199, I don’t make these decisions lightly
200," And when we create new policy,we’re going to do everything we can to get it right from day one"
201, Our state’s medical cannabis program is oneexample
202, It was launched on schedule according to the timeline passed by South Dakota voters
203, I know therewill be some debate about that program this session
204," My focus is on making sure South Dakota has the safest,most responsible, and well-run medical cannabis program in the country"
205,"  Liberty Together, we can make protecting lives our priority so that all South Dakotans can enjoy our God-given gift ofliberty – the second unalienable right the Declaration upholds"
206,  Prayer in Schools There is one freedom that is fundamental to our nation’s founding
207, It is the freedom to worship
208," In the Preamble to our state’s Constitution, we express gratitude “to Almighty God for our civil and religiousliberties"
209,"” Our state’s motto is, “Under God the people rule"
210,” And we began here today — in this chamber —with a prayer asking for God’s grace and guidance
211," Yet in our public schools, prayer is absent – forbidden"
212,    I am introducing legislation that would allow for a moment of silence at the beginning of each school day
213,Students can choose to reflect on the upcoming day or have a quiet moment – they can also exercise theirFirst Amendment right to pray
214, We will protect the freedom to worship and re-instill a right that has beenabsent for far too long in our schools
215,  Economic Freedom Another fundamental liberty is the right of individuals to provide for themselves and their families
216,"Government, at times, abuses its power and interferes with that liberty"
217, But never in our history have we seengovernment shut down liberty as we saw during the pandemic
218,  State after state imposed mandates and lockdowns
219, Closed businesses and churches
220, America is still sufferingthe consequences
221,  Small Business Stories Other states told people that they weren’t essential -- picked winners and losers
222, We kept the doors tobusinesses open
223, Ace Hardware in Sioux Falls is a great example of a thriving business in South Dakota
224, They weathered theworst days of the pandemic without laying off a single employee
225," They innovated quickly, protected the healthof their staff and customers, and continued their passion for quality service and customer care"
226, Similarsuccess stories can be found time and time again around our great state
227," Here with us today is a young woman named Alyssa Nix, a small business owner in Sioux Falls"
228, Alyssa was bornand raised in Sioux Falls and started working in retail and fashion when she was 16 years old
229," In February2018, she took out a loan to purchase a women’s clothing boutique, which fulfilled a life-long dream for her"
230,She is proud to sell clothing and accessories that make women feel confident about themselves at all budgethttps://news
231,sd
232,gov/newsitem
233,"aspx?id=28835Page 6 of 142022 State of the State3/20/22, 9:49 PMlevels and for all occasions"
234, Alyssa was nervous when the pandemic hit
235," She didn’t know what the future had in store, and she didn’t thinkshe could keep her business going if she had been forced to close"
236," I heard about Alyssa’s store from my daughters, so I decided to stop in one day when Bryon and I were in SiouxFalls running errands"
237," While I was there, Alyssa and I chatted about the weather, horses (which we both love)and 4-H -- we have both been 4-H leaders for years"
238," During our visit, Alyssa told me with tears in her eyes thatif our state made different decisions during the pandemic the past 2 years and not trusted her, she didn’tknow if her store would still be open"
239,  Her life-long dream would have come to an end
240, She was so gratefulshe was respected by her government and thankful to still be able to serve her customers
241, Alyssa’s American Dream is alive and well in South Dakota
242," Because we trusted small business owners, likeAlyssa and Ace Hardware, to find ways to adapt, we gave them an opportunity to survive"
243, Every other state inthis country ordered some businesses to close
244, That didn’t happen here
245," Alyssa, I’d like to ask you to please stand and also thank you -- thank you for your love for people andwillingness to share your story"
246," So many little girls dream of growing up and striking out on their own, owningtheir own business, and they can look up to you"
247, Thank you for your strength and for not giving up on yourdream
248, Would you all join me in giving Alyssa a round of applause? Cutting Regulations - Department of Labor  One way that we can continue to expand liberty is by remembering that government should not make it harderto have a career
249,  My Department of Labor is eliminating barriers to employment
250, And they’re partnering with others to promotejob training  and match students with the best career for them
251," Here are a few examples: In 2021, the Department of Labor worked with the Department of Education and schools across the state topromote “South Dakota Week of Work"
252,"” The week included job fairs, job shadowing opportunities, and visitsby professionals to classrooms to share their experiences in communities across the state"
253," For example,Hanson High School hosted 40 guest speakers representing 16 different career areas"
254, We have partnered with Dakota State University to create a Future Workforce Finder tool
255, We are expandingthe Upskill program to the South Dakota Women’s Prison and other career fields to get workers trained for in-demand jobs
256," We are partnering with adult education providers across the state to offer more options foradults to achieve their GED, to help them in their career"
257," We are focused on EXPANDING opportunities and liberty, not regulating it away"
258, And South Dakota’s jobsmarket continues to be a national leader as a result
259,"   Revenue Update and Tax Cuts In order for us to defend liberty, government must remain limited"
260, And part of how we do that is through ourbudget process -- through our commitment to fiscal responsibility
261, I want to assure every South Dakotan ofthis: we will not use one-time money -- whether federal or state dollars -- for ongoing expenses or newprograms
262, It would be irresponsible to create or expand any ongoing programs with one-time dollars
263," A month ago, I reported to you the exceptional revenue growth that South Dakota has enjoyed because of thehttps://news"
264,sd
265,gov/newsitem
266,"aspx?id=28835Page 7 of 142022 State of the State3/20/22, 9:49 PMsteps that we took in South Dakota"
267," Since that time, we’ve received even more great news, which I’mprepared to share with you today"
268,"  In addition to the estimates I gave you back in December, our economy is even stronger than expected"
269,Ongoing general fund revenues were $20
270,8 million higher than the revised estimates from December
271," So farthis fiscal year, we’re $116 million above ongoing legislative adopted estimates"
272," That’s fantastic news, and weshould return a portion of these strong revenues to the people of South Dakota"
273, I am announcing three proposals today to cut taxes and fees for the hard-working men and women in SouthDakota
274,"   First of all, let’s eliminate fees associated with starting or renewing a business with the Secretary of State inSouth Dakota"
275," In 2020, the theme of my State of the State was “Open for Business,” and we are continuingthat commitment today"
276," We are already among the most business-friendly states in America, and with thisstep, we will make it even easier to do business here"
