,0
245,"Five months ago, we were horriﬁed when we heard the news that a suicide bomber had attacked a checkpointoutside the airport in Kabul, Afghanistan"
246," Over 200 Afghan civilians were killed in the explosions, along with 13members of the U"
247,S
248, military
249,One of those lost that day was Massachusetts’ own Marine Corps Sergeant Johanny Rosario Pichardo
250,She volunteered for that mission
251, She was there because she wanted to be there to evacuate women andchildren from the increasingly dangerous streets of Kabul
252, And she paid for it with her life
253,Lieutenant Governor Polito and I spent time with her family when she returned home
254, They are kind anddecent people
255," Proud to be from Lawrence, proud of Johanny, and heartbroken that she's gone"
256,I'd ask for a moment of silence tonight to honor those we’ve lost and the Gold Star Families they’ve left behind
257,They are the very best among us
258,Thank you
259,Let me close with this
260,"In the fall of 2018, we were rocked by a natural gas explosion that shut down Lawrence, North Andover andAndover"
261,"18 year-old Leonel Rondon tragically died that day, and many others were severely injured"
262," Everything in mostof Andover, Lawrence and North Andover ground to a halt"
263,Many members of our team practically lived in makeshift command centers alongside hundreds of emergencyresponse and construction personnel for several months as we worked feverishly to repair the damage
264,"It was an avalanche of issues, problems and decisions that didn’t stop for weeks, but we worked through it"
265,"To this day, I think a big part of our success was due to the relationships we already had with most of the keyleaders who were involved"
266,The Lieutenant Governor and I knew the local oﬃcials and the state legislators
267, We knew the utility companies
268,We knew the contractors
269, And they all knew us
270,We trusted each other
271, And that trust made much of what we got done over the next three months possible
272,There’s no collaboration without trust
273,"If we’ve tried to do anything over the past seven years, we’ve tried to build trust"
274, Others can debate whetherwe’ve succeeded or not
275, I believe we have
276," And I believe it shows in the work we’ve done during good times3/20/22, 9:36 PMGovernor Baker Delivers 2022 State of the Commonwealth Address | Mass"
277,govhttps://www
278,mass
279,gov/news/governor-baker-delivers-2022-state-of-the-commonwealth-address10/11and diﬃcult ones over the past seven years
280,"Today, it’s clearly more diﬃcult to build trust, to collaborate in public life than it once was"
281,"The explosion of social media, the arrival of hundreds of news channels and information distributionplatforms"
282, And the ongoing churn of information have made it almost impossible for anyone in public life whowants to collaborate to build trust
283,Facts are often fungible and curated
284, Missteps play out in real time and can go viral in the most bizarre andunusual ways
285, Context is non-existent
286," And in many cases, history and current events get twisted to supportwhatever point of view someone is advocating for"
287,But the answer to the swirl and chaos of modern life is not more of the same poisonous brew
288,The answer is to stand up and accept the responsibility that comes with the work
289, To understand that trust isearned and collaboration is how diﬃcult things get done
290,Many of the projects we’ve worked on with our colleagues in local government would never have happenedwithout trust
291, Many of the most important pieces of legislation we’ve enacted over the past seven years wouldnot have happened without trust
292,Trust is where possibility in public life comes from
293,"If you can’t tell someone you work with, partner with, or collaborate with, what you really think it’s very hard todo small things"
294, Much less big ones
295,"Here in Massachusetts, we’ve done big things and small ones"
296,"At a time when so much of our public dialogue is designed to destroy trust, to manipulate facts, and to pullpeople apart"
297," We’ve partnered with one another, and shared success and blame along the way"
298,"We should continue to focus on building and maintaining positive, collaborative relationships"
299, Because theywork for the people we serve and it’s what most voters expect from us
300,They want us to work hard and collaborate the same way they do
301," To listen to them as if they were ourneighbors, because they are"
302, To appreciate their life stories the same way we expect them to appreciate ours
303,"They want us to knock oﬀ the noise and focus on building better, stronger communities from one end of theBay State to the other"
304,Me too
305,"And honestly, when I think about what I’ll miss most come this time next year, it will be that opportunity tocontinue to partner with so many of the great people in this room"
306,  And with the great people across thisamazing state
307, Who want nothing more than to leave it better than they found it for those who come afterthem
308,"But before that time comes, we have a responsibility do just that for the next twelve months"
309,Let’s get to work
310,"3/20/22, 9:36 PMGovernor Baker Delivers 2022 State of the Commonwealth Address | Mass"
311,govhttps://www
312,mass
313,gov/news/governor-baker-delivers-2022-state-of-the-commonwealth-address11/11God Bless the Commonwealth of Massachusetts
314,And God Bless the United States of America
315,"###Media ContactTerry MacCormack, Press Secretary, Governor's OﬃcePhone(617) 725-4025 (tel:6177254025)Onlinegov"
316,press@state
317,ma
318,us (mailto:gov
319,press@state
320,ma
321,us)Oﬃce of Governor Charlie Baker and Lt
322," Governor Karyn Polito (/orgs/oﬃce-of-the-governor)Governor Charlie Baker, Lt"
323," Governor Karyn Polito and the Baker-Polito Administration are committedto serving the people of Massachusetts and making the Commonwealth a great place to live, workand raise a family"
324,"More  (/orgs/oﬃce-of-the-governor)Governor's Press Oﬃce  (/orgs/governors-press-oﬃce)Visit the Governor’s Press Oﬃce to learn about recent news from the administration, follow ourhappenings on social media, and for media contact information"
325,More  (/orgs/governors-press-oﬃce)
0,"Good afternoon, and thank you for joining me today"
1,"  Thank you Senate President Courtney, after more than 40 years of public service, your imprint on Oregon will not be forgotten"
2," Congratulations to new House Speaker Dan Rayfield, and a warm welcome to all of our new legislators — you are in for quite a ride"
3,"  It is my incredible honor to, one last time, follow our tradition of addressing Oregonians at the start of the legislative session, and lay out the critical issues facing our state and how we are working to address them"
4,  I stand here today at a pivotal moment for Oregon
5," Since I took office seven years ago, the world has fundamentally changed"
6, Oregon has undoubtedly faced some of the most challenging times in our state’s history: the beginning of a global pandemic
7," Wildfire seasons that have increased in intensity, with devastating impacts to match"
8," Historic floods, ice storms and heat waves brought on by a worsening climate crisis"
9, And divisions that have deepened across our country in ways we have never experienced before
10,"   Despite these difficult times, Oregon has also fundamentally changed for the better"
11, We have accomplished some incredible work over the past few years
12, We’ve shaken up the status quo
13," Oregonians — more than ever — have come together to weather these storms, and our state is better for it"
14,   Our economy is stronger than it was before the pandemic
15,   Family incomes are on the rise
16,  The unemployment rate is near record lows
17,"   And as we continue to recover from the pandemic, together, we are building a just and equitable Oregon"
18,"  Collaboration, a deep love for Oregon, and our collective determination to continue making our state a better place for everyone have led to our successes every step of the way"
19,"   Just a few months ago, I sat in a conference room with representatives from Oregon’s timber and environmental industries"
20, These two groups could not be more opposed
21," For fifty years, they have been challenging one another with ballot initiatives and fights in the Legislature"
22, The “Timber Wars” of Oregon are not an urban legend; they were real
23,"   The meetings I convened in October were the product of more than two years of work to chart a collaborative path toward meaningful, science-based forest management"
24,"   I remember showing up for that final week of negotiations thinking that my team, as the facilitators to these conversations, had pushed the discussions to the limits"
25," Even at 10:30 on that Friday night, I honestly wasn’t sure if everybody would be driving home empty handed"
26,"   Sure enough, in the early hours of the morning, these Oregonians came together and reached an agreement"
27," As one of them said, “There’s no reason to fight forever on these issues"
28,”  That doesn’t serve anyone
29,"  1  The result? A historic agreement to update the Forest Practices Act that will ensure Oregon continues to have healthy forests, fish and wildlife, as well as economic growth for our forest industry and rural communities"
30, Issues of paramount importance to all of us who call Oregon home
31,  It is the perfect example of the “Oregon Way” — coming together and finding common ground
32, Innovating to build resilience
33, All in service to the state we love
34,"   Over and over, I’ve seen the power of collaboration and innovation during my time as Governor"
35,"   •  We increased the graduation rates for Oregon kids by 8%, and while it took almost 30 years, we finally invested in our education system"
36," The Student Success Act is making targeted investments in K-12 schools, with the goal of helping our kids graduate from high school with a plan for their future and the tools to compete in a global economy"
37," •  And to invest in an education system that truly serves Oregon children from cradle to career, we expanded early learning programs as well, so that more rural families, families of color, and those with low incomes would have access to Pre-K in the critical early years of brain development"
38," • •  We have reduced the number of children in foster care by 11% to just over 5,000 kids — our lowest number in 16 years — by investing dollars to connect families with resources earlier and more effectively"
39," In 2001, then-Senator Bev Clarno and I co-sponsored Senate Bill 770, which codified our government-to-government relationships with the nine federally recognized Tribes"
40,"  As Governor, I’ve worked with tribal leaders to strengthen these relationships, so Oregonians can continue to learn from the people who have inhabited this special place since time immemorial"
41," •  We passed the state’s largest transportation package, making a 10-year investment in Oregon’s roads, rail, bridges and ports"
42," •  Now, more than 95% of Oregonians and 100% of our children have access to health care coverage"
43," And because of our state’s commitment to equity, we continued coverage during the pandemic to ensure access to quality health care during a time when people needed it most"
44,"  •  We also led the nation by passing the most comprehensive reproductive health legislation in the country, expanding access to reproductive health services for all Oregonians"
45," •  During an era when state after state is rolling back voting rights, we were the first in the nation to pass our automatic voter registration bill, serving as a model of voter access for the country"
46,"  And yet, we had no idea how important collaboration and innovation would be until COVID-19 changed everything"
47,"  We have over 5,000 COVID infections and more than 1,000 people with COVID in our hospitals today — this is the impact in Oregon of the Omicron wave that has swept the world"
48," And while this is indeed one of our more difficult chapters of the pandemic, Oregon continues to prevail"
49,"  From its onset, managing the pandemic has required aggressive and decisive actions to preserve the health and safety of our communities"
50, And Oregonians stepped up for each other to truly make a difference
51, Thank you
52,  2  I’m so pleased to see the “Oregon Way” with the Legislature as well
53," I called five special sessions since the pandemic hit to address critical issues like providing assistance for our businesses, balancing the state budget, and getting urgent rent relief out the door for families in need"
54,"  Quite frankly, because of our work together, Oregon has fared better than most"
55, •  We remain third in the nation for lowest cumulative case counts
56," If our response to COVID matched that of the average state, more than 4,000 Oregonians wouldn’t be with us today"
57, •  We continue to be among the top states for getting shots in arms and administering boosters
58, •  And all three branches of government came together to get money to renters in need
59," In less than a year, we have helped more than 90,000 Oregonians stay safely in their homes"
60,   That’s not to say it hasn’t been hard
61, It has been utterly heartbreaking at times
62, We’ve buried friends and family
63, Our kids have suffered through remote learning
64," Our home grown small businesses, which are the heart and soul of Oregon’s economy, navigated challenges unlike ever before"
65, We’ve missed precious moments visiting with grandparents and other vulnerable loved ones
66,"   However, even with all we’ve lost, we can see a path forward"
67,  We have an opportunity before us
68," Our economy is strong, and we must keep it humming"
69," Most importantly, we have to make sure that every Oregonian feels it"
70,"  While our unemployment rate is nearly as low as it was before the pandemic, too many Oregonians have struggled to find good paying careers"
71, Employers are having difficulty hiring
72,"   There are glimmers of hope, like higher wages for those hardest hit by COVID"
73," But, we also know that more and more workers are dissatisfied with their jobs, and too many are facing burnout"
74,"   In order to make transformational change in our state, we need to lift up the communities that have been left behind"
75,"   And let’s be honest, the families who have faced discrimination and barriers to economic opportunity for generations"
76," Simply due to who they are, where they live, or the color of their skin"
77,"  In my last year as Governor, I view every day, every moment, as one more opportunity to focus on the big and bold work we still have to do"
78, For Oregon’s working families
79,   I am dedicated to building a strong workforce for Oregon
80,  I will bolster that workforce by providing access to child care so that parents can go to work knowing their kids are cared for
81,    3 And I will marshal my colleagues to once again make a significant investment in affordable housing
82,   These three investments work together to ensure every working family can thrive
83,"  As always, my eyes are set on giving our children a future that is brighter than the one we inherited from our parents"
84,"  And, it is not lost upon me that we also have a unique moment, right now, to leverage record resources and funding to achieve this vision"
85,   Let’s get this done
86,"   Building a strong future for our kids and working families means removing the roadblocks that prevent them from reaching their full potential, and putting the pieces in place to build fulfilling careers"
87,   High wage careers — not just “jobs
88,”  Every single employer I talk to is having a hard time hiring the workers they need
89," You can literally see and hear this — with “now hiring” signs hanging in store windows, and stories of interviews conducted on the spot"
90,"   In the spring of 2020, I launched my Racial Justice Council to center our work in the voices of those most impacted by systemic and institutional racism"
91, What became very clear was that an underlying theme touched every single issue the RJC focused on: our workforce system was broken
92," Even today, in the middle of Oregon’s strong economic recovery, the doors of opportunity remain closed for too many families––particularly Black, Indigenous, Latino, Latina, Latinx, Asian, Pacific Islander, Tribal and people of color; people with low incomes; and those living in rural communities"
93,"  But the truth is, herein lies an opportunity: to connect Oregon’s people to Oregon’s jobs"
94,"  So, I directed my team to work with the Racial Justice Council, as well as business leaders and workers, to develop a comprehensive package that would seize this moment and open up pathways to a workforce of the future; one that reflects the face of Oregon and meets the needs of our communities, businesses and industries"
95,"   Future Ready Oregon is a $200 million package that invests in job training with a focus on three key industries in need of skilled workers: health care, tech and manufacturing, and construction"
96,"   However, we must do more than give people particular job skills"
97, At the heart of Future Ready Oregon is the idea of “earn and learn
98,” We need to help Oregonians create a career ladder
99," We need to take an entry-level job, like a Certified Nursing Assistant, and provide the skills to advance to careers in paramedicine, nursing, or health care administration"
100, That’s turning a job into a career
101,"   4 Future Ready Oregon will help people like Ada (ah-da), who was born and raised in Astoria"
102," Ada loves the water, loves working on Oregon’s beautiful coast, and plans to become a maritime engineer, helping build ships"
103,"     Growing up, Ada’s household was just her and her mom"
104," When her mother was forced out of work due to an injury, Ada needed to start working to support their household"
105," Picking up night shifts at a local cannery, she struggled to balance her high school and trade work — all while working hard to make rent and pay the bills"
106," She often got little-to-no sleep, and she found herself with almost no time to complete her homework"
107, So Ada went to the GED program advisors at Clatsop Community College and explained her situation
108,"     They connected her with Oregon’s Youth Development Division and NW Oregon Works, and with their support, she was able to both earn her GED, and learn new skills in her trade, all while gaining access to rent assistance and a computer to complete her school work"
109,   Earning that GED set Ada on the course to achieving her dreams
110," She is now a student in a Seamanship Program, learning the skills needed to truly take her career to the next level as a maritime engineer"
111,"   In Ada’s own words: “Being a first generation student, daughter of an immigrant mother, the hope I was given was extremely appreciated"
112,"”   The building blocks of Future Ready Oregon can be summarized in three key investments:  First, we will surge an immediate $92 million to the programs we know are currently working — like Constructing Hope, which helps Oregonians get back on their feet with no-cost construction training and career advancement support"
113,"  Second, we will drive innovation through flexible grants to community-based organizations that uniquely target the industries I just mentioned"
114," Like OCHIN, who is providing technology training for people in their own communities with a goal of placing them in good-paying jobs in health care"
115," Centered in equity, this program meets people where they’re at, whether you are a single parent, veteran, or a person living with a disability"
116, This is a win-win
117,"   And last, we know Oregonians cannot be successful and productive in our economy without meeting their basic needs, like stable housing and child care"
118, We will be launching navigators across the state to make sure Oregonians in our job training programs have what they need to succeed
119, That could mean financial help with school tuition
120, It could mean providing software programs to help someone complete their coursework
121, It could be assistance with transportation or housing
122, We are asking Oregonians: What do you need to stay on your career path and land that good-paying job? We will help
123,"  Done right, Future Ready Oregon will set us on a course to greater prosperity and equity for all"
124,    One thing we know people need in order to get back to work is consistent and accessible child care
125, Child care is a basic necessity –– it is just as critical to our economic recovery as infrastructure
126," For working parents, child care is infrastructure"
127," That’s why, alongside Future Ready Oregon, I’m working with the Legislature to pass a $100 million investment that will expand child care access to serve more families, and provide professional learning opportunities and higher compensation to develop and retain our providers"
128," I will also continue  5 to advocate for additional federal investments in our youngest, so we can ensure that every family has access and every single child has care"
129,"  Even with these investments, we also know one of the greatest barriers to showing up to work, or sending your kids to school, is dealing with the impacts of houselessness"
130, It is a vicious cycle that must end — one that requires good paying jobs and affordable housing
131,   You can see the housing crisis everywhere in Oregon — from Coos Bay to Ontario and back again
132,"   Since 2000, single family home prices have tripled in Portland"
133, Rent in Portland has gone up 25% in the last five years alone
134, But this is not just a Portland issue
135," Statewide, nearly half of all renters pay more than a third of their income to rent"
136,"   With supply not keeping up with demand, the home-buying market has become a feeding frenzy of cash offers and bidding wars well above asking price"
137," Would-be first time homeowners are priced out of homeownership, putting more pressure on rentals"
138," In downtown Portland, million-dollar condos rise on the same city blocks where people huddle over open fires to stay warm"
139,  There is no avoiding the fact that these two issues are undeniably linked –– a lack of affordable housing and some of the highest rates of people experiencing homelessness
140," In Oregon, today, missing one paycheck can be the difference between going to bed in a home with heat and running water, or sleeping unsheltered"
141,"  We have invested more in affordable housing, homelessness prevention, and rental assistance in my tenure as Governor than any other administration"
142," With our local partners, we paid out more than $400 million in rental assistance last year alone to keep more than 36,000 families housed"
143," We have approached unprecedented challenges with innovative solutions –– like Project Turnkey, a collaborative effort to turn hotels into safe shelter space"
144,"  And yet, as we can all see, it is still just a drop in the bucket"
145," We know that on any given night more than 15,000 people remain without a home in Oregon –– and more than half of them are living unsheltered"
146," In every tent you see –– in a city park, under a highway overpass, along a river –– is a person — a person who deserves a warm, safe, dry place to call home"
147,  I will level with you: Housing affordability and homelessness are not issues we can solve overnight
148," This crisis has been decades in the making, and in the last two years it has only worsened due to the pandemic and natural disasters"
149," Thankfully, we have strong partnerships with local governments and a broad range of community-based organizations to implement solutions we know can help"
150,"   And with the resources we currently have available at the state and local level, we have an opportunity to make a real difference"
151,   There’s an old saying in politics: Don’t tell me what your values are
152," Show me your budget, and I’ll tell you what your values are"
153,"  This session, I am asking the Legislature to join me in supporting an additional $400 million investment in affordable housing"
154,   6 Because we have so much more work left to do
155,  Let me tell you about one person who is doing the work: Misti
156," A few years ago, Misti left an unsafe home in Klamath Falls, so that her three teenage boys could grow up in a safer environment"
157,"   At the same time, she was struck with severe medical issues, undergoing several major surgeries that left her unable to work"
158,"   Unfortunately, Misti lost her apartment, and bounced from one place to the next"
159," Time and again, she ran into bureaucratic barriers and people who didn’t understand the trauma she had experienced"
160," Even while homeless, she kept her kids in school, and eventually connected with a community action agency and caseworker"
161," One step at a time, she found a home, took classes, got her GED"
162," Today, she is a case manager helping veterans, wildfire survivors, and others experiencing homelessness in Klamath and Lake Counties"
163,"   As we make investments in housing and services to prevent homelessness, we’re investing in people like Misti"
164," From her own experience of homelessness, to helping other people back into homes of their own"
165,    Addressing this crisis is not just about investing resources
166," It’s about fixing a system that has been rigged against working families, particularly families of color"
167, We must keep our eyes fixed on the deep racial disparities in housing stability and homeownership caused by decades –– centuries –– of racism in housing policies in this country
168,"  And, we must address the intersection of housing and health needs"
169," Expanding access to behavioral health services and substance use disorder prevention, treatment, and recovery is critical"
170, I will continue to partner with the Legislature to finalize significant investments in behavioral health this year
171,"  This, all of this, is the work we must carry forward, in my last year, and under the next administration"
172, And we must continue to act with urgency
173,"  If the housing crisis is the most pressing issue in our communities today, then climate change is the crisis that threatens our very way of life — today, tomorrow, and for generations to come"
174," As leaders, we are charged with leaving our children a better world than the one we inherited"
175,"   If we are truly honest with ourselves, that is not the trajectory we find our planet on right now"
176," If you’ve sat down recently with young climate leaders, like I have, they will tell you so to your face"
177,   Every year I have been Governor we have seen more extreme weather than the last
178," We have experienced unprecedented devastation, from historic drought, to expansive flooding, to a deadly heat dome and massive power outages from winter storms"
179, And the effects of every one of these extreme weather events were felt across the Oregon landscape
180, Climate change is a hammer hitting us in the head
181,"  Over the past two years, we’ve invested hundreds of millions of dollars and called upon Oregonians to help one another prepare for, respond to, and recover from climate-related disasters"
182," Thank you to our National Guard, local police, and fire teams who helped evacuate  7 people during emergencies, and our first responders for stepping up"
183," We are grateful that you all answered our call for help, but I wish you didn’t have to"
184,"  We must act now, decisively, to lower carbon emissions, transition to clean energy sources, and ensure a just transition for our historically-underserved communities"
185,"   Because I’ve seen firsthand how climate change directly impacts our people, our family businesses, and Oregon’s iconic produce"
186,  I am proud of the progress Oregon has made since I became Governor
187,"   We have led the nation in proving it is possible to address climate change and grow our economy, at the same time"
188,"   In 2020, Oregon closed our last coal power plant — decades ahead of schedule"
189, We have created a comprehensive approach to tackling the climate crisis that can serve as a model for others around the globe
190, We have set targets to reduce our carbon emissions
191, We’ve established one of the most aggressive timelines in the nation for transitioning to 100% clean energy sources
192, And we have expanded rebates and access for electric vehicles and infrastructure
193,  What I’m most proud of is how Oregon approaches these challenges––through an equity lens
194," With a focus on our communities hardest hit by climate change: rural communities, people with low incomes, and people of color"
195,   We’ve come together before to make investments like the ones I just outlined
196, And those investments are a big part of the reason that Oregon was able to weather the last two years of turmoil better than most of the country
197, No one needs any proof that investments like these work
198, We just need the will to put our differences aside and focus on that which is greater than ourselves — and greater than our political aspirations
199, For the success of our state and everyone living in it
200,"   As I enter my last year as Governor, I still have moments where it feels surreal to have sat in this office and guided our state through a global pandemic"
201," While COVID-19 may have defined these times, it doesn’t need to define our lives"
202,    Oregonians have worked together to prevent the worst impacts of this virus
203," Now, we must transition from a rolling crisis into a sustainable posture that supports our workers, businesses, and health care industry"
204,"   I have always believed that it is the Governor’s job — and government’s role — to serve every Oregonian, no matter who they are, where they come from, or how they vote"
205, That is our job as public servants
206,"   As leaders, we’re charged with leaving the world a better place than we’ve inherited"
207," As adults, we strive to pass the torch to our kids so they can succeed as the next generation on a higher plane of life"
208,"  These will not be the last challenges our state faces, but I sure hope those that follow can learn from how we navigated them"
209,  8  To all the future Governors of our state
210, To the elected leaders who will come next
211," To our future business and community leaders, and youth who will follow our footsteps"
212," Let me leave you with this: find the opportunity, even in times of crisis"
213," Especially, in times of crisis"
214,   That’s how we continue on this journey of transformational change for Oregon
215, That’s how we pursue justice
216, That’s how we heal divides and collaborate in ways that serve our state
217, That’s how we honor this beautiful place we call home
218,                  9 
0,The O
1,gov Home  (/) Governor Ned Lamont (/O
2," President, Mr"
3," Speaker, Senator Kelly, Representative Candelora, members of the General Assembly, Lt"
4," Governor Susan Bysiewicz,my fellow state o"
5,It is very nice to see so many of you back in the 
6," Today, the state ofthe state is better o"
7,"Three years ago, we were standing at the edge of a "
8,7 billion budget de
9,"For decades, governor after governor has increased taxes and fees; in the land of steady habits, it seemed inevitable"
10," But, it was a habitI was hell-bent on breaking"
11,"For three years, we’ve held the line against broad-based tax increases"
12," This year, my budget cuts taxes for working and middle-classfamilies"
13,"  We’re  also  holding  down  the  costs  of  healthcare,  childcare,  and  college  tuition,  making  Connecticut  more  a"
14,Outside  observers  were  accustomed  to  downgrading  our  ratings  and  even  the  outgoing  budget  director  said  Connecticut  was  in  achronic 
15,"SpeechesGovernor Lamont's 2022 State of the State AddressOver the last three years, our budgets have been balanced and on time, resulting in rating upgrades that have caught the attention ofbusinesses and families ready to move to Connecticut"
16,"Thanks,  in  part,  to  our  bipartisan  e"
17,"”  UnlikeWashington, we did it together"
18, That is the Connecticut di
19, Our budgets were the 
20,  And  we’re  delivering  strong  double-digit  investment  returns  that  continue  to  reduce  our  unfunded  pensionliability
21,So  how  does  that  a
22,"And, in the event of a recession, we have fully funded the budget reserve, a"
23,k
24,a
25," the rainy day fund, which means Connecticut will not beforced to cut services or raise taxes"
26, We can all sleep easier!We’re better o
27, We’re investing in our kids and giving them better opportunities at the starting lineof  life
28,"  We’re  investing  in  teachers,  counselors,  and  after-school  programs  to  help  our  kids  get  back  in  the  game  after  a  long  Covidwinter"
29,"Speaking of teachers, how about one big shout out for the greatest educators in the nation! Connecticut’s teachers showed up every dayfor our schools – recognizing the importance of in-person schooling and keeping our schools open when many others in the region didnot – thank you!For the "
30, They’re in need of trained applicants
31," This is aonce in a generation chance to give all our kids, regardless of background, the opportunity of a lifetime!Our budget invests ten times more money than ever before in workforce development – with a hyper focus on trade schools, apprenticeprograms, and tuition-free certi"
32,"This investment will train over 10,000 students and job seekers this year in courses designed by businesses around the skills that theyneed"
33,"This isn’t just about providing people with credentials, this is about changing people’s lives"
34,A stay-at-home mom whose husband lost his job earned her pharmacy tech certi
35,"A man who was homeless was provided housing, transportation, a laptop, and training"
36, He’s now a user support specialist for a largetech company
37,These are just two examples of opportunities that completely change the course of someone’s life
38,We are working with our partners in the trade unions to develop programs for the next generation of laser welders and pipe
39,"Building on the amazing partnership between Hartford Hospital and Quinnipiac University, we are also ramping up our next generationof healthcare workers"
40,"I want students and trainees to take a job in Connecticut, and I want Connecticut employers to hire from Connecticut "
41," More reasons for your businessto hire in Connecticut, and for graduates to stay in Connecticut – that’s the Connecticut di"
42,"We are training the workforce to get our state moving again, and these 21  century jobs require a 21  century transportation system"
43,"ststThe president’s infrastructure bill, with full backing from our congressional delegation and bipartisan support in the U"
44,S
45," Senate, willpump more than a billion dollars a year into Connecticut, which means you won’t recognize this state "
46,Union Station in New Haven will be our central transportation hub
47, That starts this year with express trains that’ll cut your roundtripcommute to New York by about an hour
48,"The  promise  of  two-way  rail  service  between  Bridgeport  and  Waterbury  is  already  resulting  in  hundreds  of  new  apartments  fromShelton to Beacon Falls, bringing the Valley back in all its glory"
49, Don’t forget the recently announced major distribution facility with over1000 good-paying jobs on the Waterbury/Naugatuck line
50,Clean wind energy is our renewable future
51, It will revitalize our ports
52, And the infrastructure money will further upgrade our seaportsand airports
53,"Late  last  year,  I  stood  at  Tweed  Airport  to  watch  the  "
54,  BradleyAirport  is  o
55,"We are making the biggest investments in our roads and bridges, in generations, certainly since Ike – and I like Ike – allowing us to speedup our commutes, decongest our choke points, strengthen our Eisenhower-era bridges, and give you another reason to call Connecticuthome"
56,"Businesses are taking a second look at Connecticut, with 28 major employers having recently relocated their headquarters to the stateor  expanded  their  footprint  here"
57,"  That’s  because  we  have  lower  taxes  than  many  of  our  neighbors,  more  a"
58,"Infrastructure in the 21  century isn’t only the concrete and steel used to connect Old Lyme to Old Saybrook, it is about the "
59,stThe infrastructure funding will also extend broadband to those rural and urban areas cut o
60," We already added freeWi-Fi to many town greens, schools, and libraries so you can do everything from Brooklyn, Connecticut that you can from Brooklyn, NewYork"
61,"Telehealth, e-learning, and telecommuting are not just nice to have – they are a 2022 necessity"
62, This is as much about fairness andequality as it is convenience and e
63,"Very recently, we have been hit by some of the most severe storms in our history"
64," Hurricane Isaias knocked out power, and HurricanesIda and Henri dropped torrential rain bombs causing historic "
65,Our infrastructure investments allow us to make a down payment on 
66,We are making a big investment in hardening our electric grid against future threats – be it storms or cyber-attacks
67," A stitch in timesaves nine!Our electric grid will soon be carbon free, and our transportation system is soon to follow"
68, Our budget provides for hundreds of electriccharging stations as our state transitions to an all-electric 
69,"We  are  beginning  our  conversion  to  all-electric  school  buses  and  city  buses,  reducing  air  pollution  in  some  of  our  most  distressedcommunities, where there is a disproportionately higher rate of asthma"
70, That’s what we mean by environmental justice
71,"We are doubling down on our town squares and our urban centers, featuring transportation hubs, great public schools, and a"
72,"Working  alongside  members  of  the  General  Assembly,  including  my  friends  in  the  Black  and  Puerto  Rican  Caucus,  we  are  makinghistoric investments in our towns and cities"
73, That’s resulted in one of the 
74,"Our working families and middle-class households deserve a break, especially from Connecticut’s most regressive tax"
75,"Property  taxes  relentlessly  come  due  in  good  times  and  bad,  and  they  hit  the  middle-class  especially  hard"
76,  This  year  I’m  proposingmeaningful property tax reform worth nearly $300 million dollars
77,"The current property tax credit is too limited, so we’re going to double the number of families who can claim it"
78,We’re also going cut taxes on automobiles so no one is struggling to pay more for a Honda in Hartford than a Hummer in Harwinton
79,"That’s going to reduce car tax bills in more than 100 towns, often by hundreds of dollars per car!We’re also going to eliminate the income tax on pension and 401K income for most households"
80," Stay in Connecticut and watch yourgrandkids grow up in your living room rather than waving to them from a Zoom room in Delray, Florida"
81,"We promised three years ago that to attract a 21  century workforce, we needed a 21  century workplace that better meets the needsof the modern family"
82, I always believed that working families deserved a raise
83, After two years of Covid I believe we all have a betterappreciation of how essential our essential workers are
84,"ststThanks  to  most  of  you,  Connecticut  is  well  on  its  way  to  a  $15  minimum  wage,  which  will  continue  to  grow  with  in"
85,"Now more than ever, we understand the importance of being able to securely step away from the job you need, to care for the onesyou love"
86," After years of trying, we passed one of the most ambitious paid family and medical leave programs in the country"
87, I know whatthat new security means to parents and kids
88,"And as a guy who comes from small business, I have a real appreciation for how important it is to keep a great employee on the job,especially in this competitive environment"
89, Paid family and medical leave levels the playing 
90,"You get a lot of grief if you are a dollar short and a day late, let's give a shout out to Andrea Barton Reeves and her amazing team whodelivered paid family medical leave on time and under budget!Stay in Connecticut or move to Connecticut! We are the most family-friendly state in the country"
91," After two years of Covid, too manywomen have dropped out of the workforce"
92, We need you back!The jobs are there and we are doing more than ever before to help you keep working and raise your family
93, Connecticut kept qualitychildcare centers open and a
94," Beth Bye, take a bow! Childcare workers, take another! Thanks for all you do"
95,"Our budget is providing tens of millions of dollars to help the next generation of entrepreneurs start their own business, with a specialemphasis on distressed communities"
96,We  recently  moved  up  11  places  in  CNBC’s  ranking  of  the  Top  States  for  Business
97,"  Maybe  that’s  why  in  2021  alone,  businessregistrations increased four-fold – totaling 47,584 new businesses launched in Connecticut!They used to say the best social program is a job"
98," Even better than that is a good-paying job at a business that you helped start, in thecommunity where you live, hiring and serving your neighbors! That is the future for our families, not to mention reinventing our localcommunities"
99,Health insurance should not be a deterrent for those young entrepreneurs with a dollar and a dream
100,"Last year our budget created Covered Connecticut to provide nearly 40,000 more people no-cost healthcare through Access Health, andwe are also o"
101, Go to AccessHealthCT
102,com (https://accesshealthct
103,"com/), the number onehealth exchange website in the country"
104, Thank you to Director James Michel and Chairman Charlie Klippel
105,"Subsidies  help,  but  we  must  address  the  underlying  cost  of  healthcare"
106,  That’s  what  former  Comptroller  Kevin  Lembo  reminded  us
